Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Transect length surveyed *,Width *,Fish size bin *,Observer emails *,Fish name *,Size *,Count *
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus sordidus,18,1
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis miniata,23,1
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus merra,20,1
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus corallinus,18,2
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus virgatus,19,2
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,19,2
magin6,Managed Access,2021,4,2,2,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Abudefduf notatus,10,2
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,20,1
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,17,2
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Caesio teres,18,30
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Pterocaesio tile,14,40
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,20,1
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,22,1
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus sordidus,20,3
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Rastrelliger kanagurta,22,50
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus merra,17,1
talray5,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus virgatus,18,2
matao1,Managed Access,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,17,3
talray5,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,19,1
talray5,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,20,2
talray5,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,17,3
talray5,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Naso thynnoides,23,40
talray5,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Caesio teres,19,30
talray5,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,22,1
talray5,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,22,2
talray5,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus corallinus,18,2
talray5,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,19,2
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus auranticavus,23,4
matao1,Managed Access,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,23,1
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Naso thynnoides,22,20
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,20,1
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,21,1
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Novaculichthys taeniourus,23,1
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,19,1
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lethrinus microdon,32,1
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis urodeta,22,1
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis urodeta,23,1
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus corallinus,19,2
talray5,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,20,2
magin1,Managed Access,2021,4,3,6.1,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,16,2
matao1,Managed Access,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,16,1
talray7,Managed Access,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,3
talray7,Managed Access,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,19,1
talray7,Managed Access,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Oxycheilinus mentalis,17,1
talray7,Managed Access,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,16,1
talray7,Managed Access,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,18,1
talray7,Managed Access,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,19,2
talray7,Managed Access,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus sordidus,17,1
talray7,Managed Access,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus sordidus,19,1
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,18,3
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,4
matao1,Managed Access,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,21,1
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,17,1
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus trilobatus,18,1
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,17,1
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Hemigymnus melapterus,18,1
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,16,1
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,18,1
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,22,1
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Anyperodon leucogrammicus,27,2
talray7,Managed Access,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus corallinus,20,2
talray7,Managed Access,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,2
matao1,Managed Access,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus virgatus,21,2
talray7,Managed Access,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Hemigymnus melapterus,16,1
talray7,Managed Access,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,16,1
talray7,Managed Access,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,18,1
talray7,Managed Access,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,22,1
talray7,Managed Access,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus ghobban,20,1
talray7,Managed Access,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,20,2
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus auranticavus,18,2
tiwor3,Reserve,2021,4,5,8.3,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus auranticavus,20,4
tiwor3,Reserve,2021,4,5,8.3,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus binotatus,16,4
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,15,4
matao1,Managed Access,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,17,1
tiwor3,Reserve,2021,4,5,8.3,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,6
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Selaroides leptolepis,12,236
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Neoniphon sammara,14,1
tiwor3,Reserve,2021,4,5,8.3,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,18,2
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,17,4
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus biguttatus,15,4
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus carponotatus,16,1
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis affinis,15,1
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis affinis,16,1
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis bilineata,16,1
matao1,Managed Access,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,21,2
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cetoscarus bicolor,12,1
tiwor3,Reserve,2021,4,5,8.3,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus ghobban,18,3
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis microprion,12,1
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis microprion,14,1
tiwor1,Managed Access,2021,4,5,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Diploprion bifasciatum,10,6
tiwor3,Reserve,2021,4,5,8.3,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,15,2
tiwor1,Managed Access,2021,4,5,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,10,4
tiwor1,Managed Access,2021,4,5,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,12,2
tiwor1,Managed Access,2021,4,5,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus biguttatus,14,6
tiwor1,Managed Access,2021,4,5,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus biguttatus,15,77
matao1,Managed Access,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,20,1
tiwor3,Reserve,2021,4,5,8.3,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus carponotatus,18,2
tiwor1,Managed Access,2021,4,5,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis bilineata,13,1
tiwor3,Reserve,2021,4,5,8.3,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis bilineata,14,7
tiwor3,Reserve,2021,4,5,8.3,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus scaber,16,6
tiwor1,Managed Access,2021,4,5,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Diploprion bifasciatum,10,4
tiwor1,Managed Access,2021,4,5,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus fasciatus,17,1
tiwor3,Reserve,2021,4,5,8.3,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus binotatus,16,4
tiwor1,Managed Access,2021,4,5,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,14,4
tiwor1,Managed Access,2021,4,5,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus biguttatus,15,16
tiwor1,Managed Access,2021,4,5,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus biguttatus,17,4
matao1,Managed Access,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Hemigymnus melapterus,19,1
tiwor3,Reserve,2021,4,5,8.3,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus carponotatus,20,3
tiwor1,Managed Access,2021,4,5,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus multifasciatus,16,2
tiwor3,Reserve,2021,4,5,8.3,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus rivulatus,17,10
tiwor1,Managed Access,2021,4,5,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis microprion,14,1
tiwor1,Managed Access,2021,4,5,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Diploprion bifasciatum,11,5
tiwor2,Managed Access,2021,4,5,6.2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,20,1
tiwor2,Managed Access,2021,4,5,6.2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus carponotatus,16,6
tiwor2,Managed Access,2021,4,5,6.2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Pentapodus trivittatus,17,4
tiwor2,Managed Access,2021,4,5,6.2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis bilineata,14,6
tiwor2,Managed Access,2021,4,5,6.2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis lineata,15,8
matao1,Managed Access,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,19,1
tiwor2,Managed Access,2021,4,5,6.2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus dimidiatus,18,10
tiwor2,Managed Access,2021,4,5,6.2,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus carponotatus,16,1
tiwor2,Managed Access,2021,4,5,6.2,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,17,2
tiwor2,Managed Access,2021,4,5,6.2,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus indicus,17,2
tiwor2,Managed Access,2021,4,5,6.2,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus rivulatus,18,15
tiwor2,Managed Access,2021,4,5,6.2,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis microprion,20,2
tiwor2,Managed Access,2021,4,5,6.2,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus auranticavus,20,5
tiwor2,Managed Access,2021,4,5,6.2,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,20,2
tiwor2,Managed Access,2021,4,5,6.2,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,16,1
tiwor2,Managed Access,2021,4,5,6.2,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,15,4
matao1,Managed Access,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,21,1
tiwor2,Managed Access,2021,4,5,6.2,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Pentapodus trivittatus,15,3
tiwor4,Reserve,2021,4,4,7.5,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,18,6
tiwor4,Reserve,2021,4,4,7.5,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,15,2
tiwor4,Reserve,2021,4,4,7.5,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus carponotatus,20,4
tiwor4,Reserve,2021,4,4,7.5,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis ciliata,15,10
tiwor4,Reserve,2021,4,4,7.5,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis microprion,18,5
tiwor4,Reserve,2021,4,4,7.5,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus merra,20,2
tiwor4,Reserve,2021,4,4,7.5,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus biguttatus,15,6
tiwor4,Reserve,2021,4,4,7.5,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus carponotatus,14,5
tiwor4,Reserve,2021,4,4,7.5,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus carponotatus,20,4
matao1,Managed Access,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,23,1
tiwor4,Reserve,2021,4,4,7.5,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,18,3
tiwor4,Reserve,2021,4,4,7.5,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,16,6
tiwor4,Reserve,2021,4,4,7.5,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Caesio cuning,18,20
tiwor4,Reserve,2021,4,4,7.5,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus multifasciatus,18,4
tiwor4,Reserve,2021,4,4,7.5,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Pentapodus trivittatus,15,3
tiwor4,Reserve,2021,4,4,7.5,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis ciliata,15,4
tiwor4,Reserve,2021,4,4,7.5,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis lineata,17,11
tiwor4,Reserve,2021,4,4,7.5,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus rivulatus,14,8
tiwor7,Reserve,2021,4,4,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,14,1
